2018-04-10 15:43:00,26.25,19.19,0.00,0.00
2018-04-10 15:43:05,26.18,19.05,0.00,0.00
2018-04-10 15:43:10,26.10,19.01,0.00,0.00
2018-04-10 15:43:16,26.05,18.94,0.00,0.00
2018-04-10 15:43:21,26.00,18.97,0.00,0.00
2018-04-10 15:43:26,25.97,18.93,0.00,0.00
2018-04-10 15:43:31,25.96,18.97,0.00,0.00
2018-04-10 15:43:37,25.91,19.07,0.00,0.00
2018-04-10 15:43:42,25.92,19.17,0.00,0.00
2018-04-10 15:43:47,25.92,18.96,0.00,0.00
2018-04-10 15:43:53,25.91,18.89,0.00,0.00
2018-04-10 15:43:58,25.88,18.75,0.00,0.00
2018-04-10 15:44:03,25.90,18.75,0.00,0.00
2018-04-10 15:44:09,25.88,18.75,0.00,0.00
2018-04-10 15:44:14,25.88,18.75,0.00,0.00
2018-04-10 15:44:19,25.86,18.79,0.00,0.00
2018-04-10 15:44:24,25.84,18.75,0.00,0.00
2018-04-10 15:44:30,25.84,18.75,0.00,0.00
2018-04-10 15:44:35,25.94,23.96,0.00,0.00
2018-04-10 15:44:40,25.95,22.02,0.00,0.00
2018-04-10 15:44:46,25.95,21.75,0.00,0.00
2018-04-10 15:44:51,25.83,20.60,0.00,0.00
2018-04-10 15:44:56,25.75,19.65,0.00,0.00
2018-04-10 15:45:02,25.67,19.37,0.00,0.00
2018-04-10 15:45:07,25.59,19.50,0.00,0.00
2018-04-10 15:45:12,25.58,19.36,0.00,0.00
2018-04-10 15:45:17,25.52,19.22,0.00,0.00
2018-04-10 15:45:23,25.49,19.08,0.00,0.00
2018-04-10 15:45:28,25.47,19.08,0.00,0.00
2018-04-10 15:45:33,25.44,19.08,0.00,0.00
2018-04-10 15:45:39,25.41,19.14,0.00,0.00
2018-04-10 15:45:44,25.38,19.14,0.00,0.00
2018-04-10 15:45:49,25.36,19.21,0.00,0.00
2018-04-10 15:45:55,25.33,19.21,0.00,0.00
2018-04-10 15:46:00,25.36,20.15,0.00,0.00
2018-04-10 15:46:05,25.34,19.70,0.00,0.00
2018-04-10 15:46:10,25.35,19.38,0.00,0.00
2018-04-10 15:46:16,25.35,19.28,0.00,0.00
2018-04-10 15:46:21,25.34,19.28,0.00,0.00
2018-04-10 15:46:26,25.34,19.28,0.00,0.00
2018-04-10 15:46:32,25.33,19.28,0.00,0.00
2018-04-10 15:46:37,25.33,19.28,0.00,0.00
2018-04-10 15:46:42,25.33,19.24,0.00,0.00
2018-04-10 15:46:48,25.34,19.28,0.00,0.00
2018-04-10 15:46:53,25.32,19.24,0.00,0.00
2018-04-10 15:46:58,25.32,19.21,0.00,0.00
2018-04-10 15:47:04,25.31,19.21,0.00,0.00
2018-04-10 15:47:09,25.29,19.21,0.00,0.00
2018-04-10 15:47:14,25.25,19.20,0.00,0.00
2018-04-10 15:47:19,25.24,19.27,0.00,0.00
2018-04-10 15:47:25,25.20,19.27,0.00,0.00
2018-04-10 15:47:30,25.18,19.27,0.00,0.00
2018-04-10 15:47:35,25.19,19.24,0.00,0.00
2018-04-10 15:47:41,25.16,19.27,0.00,0.00
2018-04-10 15:47:46,25.17,19.27,0.00,0.00
2018-04-10 15:47:51,25.18,19.27,0.00,0.00
2018-04-10 15:47:57,25.16,19.23,0.00,0.00
2018-04-10 15:48:02,25.17,19.27,0.00,0.00
2018-04-10 15:48:07,25.14,19.20,0.00,0.00
2018-04-10 15:48:12,25.14,19.27,0.00,0.00
2018-04-10 15:48:18,25.12,19.27,0.00,0.00
2018-04-10 15:48:23,25.14,19.75,0.00,0.00
2018-04-10 15:48:28,25.16,20.17,0.00,0.00
2018-04-10 15:48:34,25.18,20.00,0.00,0.00
2018-04-10 15:48:39,25.16,19.51,0.00,0.00
2018-04-10 15:48:44,25.16,19.34,0.00,0.00
2018-04-10 15:48:50,25.18,19.27,0.00,0.00
2018-04-10 15:48:55,25.18,19.27,0.00,0.00
2018-04-10 15:49:00,25.19,19.27,0.00,0.00
2018-04-10 15:49:05,25.19,19.27,0.00,0.00
2018-04-10 15:49:11,25.17,19.27,0.00,0.00
2018-04-10 15:49:16,25.16,19.27,0.00,0.00
2018-04-10 15:49:21,25.18,19.27,0.00,0.00
2018-04-10 15:49:27,25.19,19.27,0.00,0.00
2018-04-10 15:49:32,25.18,19.27,0.00,0.00
2018-04-10 15:49:37,25.16,19.27,0.00,0.00
2018-04-10 15:49:43,25.16,19.27,0.00,0.00
2018-04-10 15:49:48,25.16,19.27,0.00,0.00
2018-04-10 15:49:53,25.18,19.27,0.00,0.00
2018-04-10 15:49:58,25.17,19.27,0.00,0.00
2018-04-10 15:50:04,25.15,19.27,0.00,0.00
2018-04-10 15:50:09,25.16,19.34,0.00,0.00
2018-04-10 15:50:14,25.14,19.41,0.00,0.00
2018-04-10 15:50:20,25.17,19.41,0.00,0.00
2018-04-10 15:50:25,25.20,20.11,0.00,0.00
2018-04-10 15:50:30,25.18,19.58,0.00,0.00
2018-04-10 15:50:36,25.20,19.41,0.00,0.00
2018-04-10 15:50:41,25.14,19.41,0.00,0.00
2018-04-10 15:50:46,25.15,19.55,0.00,0.00
2018-04-10 15:50:51,25.17,19.65,0.00,0.00
2018-04-10 15:50:57,25.19,19.69,0.00,0.00
2018-04-10 15:51:02,25.20,19.83,0.00,0.00
2018-04-10 15:51:07,25.20,19.83,0.00,0.00
2018-04-10 15:51:13,25.20,19.90,0.00,0.00
2018-04-10 15:51:18,25.19,19.69,0.00,0.00
2018-04-10 15:51:23,25.20,19.55,0.00,0.00
2018-04-10 15:51:29,25.17,19.48,0.00,0.00
2018-04-10 15:51:34,25.20,19.41,0.00,0.00
2018-04-10 15:51:39,25.19,19.97,0.00,0.00
2018-04-10 15:51:44,25.19,19.69,0.00,0.00
2018-04-10 15:51:50,25.20,19.48,0.00,0.00
